support,itemsets
0.23,"frozenset({'Support_From_Close', 'Health_Satisfaction', 'Symptom_Household_Impact_Often_affect', 'Chemotherapy', 'Symptom_Frequency_Most_of_time'})"
0.23,"frozenset({'Support_From_Close', 'Health_Satisfaction', 'Symptom_Household_Impact_Often_affect', 'Emotional_Impact', 'Chemotherapy', 'Symptom_Frequency_Most_of_time'})"
0.24,"frozenset({'Coping_Strategy_Badly', 'Symptom_Household_Impact_Often_affect', 'Emotional_Impact', 'Chemotherapy', 'Symptom_Frequency_Most_of_time'})"
0.22666666666666666,"frozenset({'Support_From_Close', 'Coping_Strategy_Badly', 'Symptom_Household_Impact_Often_affect', 'Chemotherapy', 'Symptom_Frequency_Most_of_time'})"
0.23333333333333334,"frozenset({'Health_Satisfaction', 'Coping_Strategy_Badly', 'Symptom_Household_Impact_Often_affect', 'Chemotherapy', 'Symptom_Frequency_Most_of_time'})"
0.22666666666666666,"frozenset({'Support_From_Close', 'Coping_Strategy_Badly', 'Symptom_Household_Impact_Often_affect', 'Emotional_Impact', 'Chemotherapy', 'Symptom_Frequency_Most_of_time'})"
0.22,"frozenset({'Support_From_Close', 'Health_Satisfaction', 'Coping_Strategy_Badly', 'Symptom_Household_Impact_Often_affect', 'Chemotherapy', 'Symptom_Frequency_Most_of_time'})"
0.22,"frozenset({'Support_From_Close', 'Health_Satisfaction', 'Coping_Strategy_Badly', 'Symptom_Household_Impact_Often_affect', 'Emotional_Impact', 'Chemotherapy', 'Symptom_Frequency_Most_of_time'})"
0.23333333333333334,"frozenset({'Health_Satisfaction', 'Coping_Strategy_Badly', 'Symptom_Household_Impact_Often_affect', 'Emotional_Impact', 'Chemotherapy', 'Symptom_Frequency_Most_of_time'})"
0.23333333333333334,"frozenset({'Travel_Impact', 'Symptom_Household_Impact_Often_affect', 'Emotional_Impact', 'Chemotherapy', 'Symptom_Frequency_Most_of_time'})"
0.22333333333333333,"frozenset({'Travel_Impact', 'Coping_Strategy_Badly', 'Symptom_Household_Impact_Often_affect', 'Chemotherapy', 'Symptom_Frequency_Most_of_time'})"
0.22,"frozenset({'Travel_Impact', 'Support_From_Close', 'Symptom_Household_Impact_Often_affect', 'Chemotherapy', 'Symptom_Frequency_Most_of_time'})"
0.22666666666666666,"frozenset({'Travel_Impact', 'Health_Satisfaction', 'Symptom_Household_Impact_Often_affect', 'Chemotherapy', 'Symptom_Frequency_Most_of_time'})"
0.22333333333333333,"frozenset({'Travel_Impact', 'Coping_Strategy_Badly', 'Symptom_Household_Impact_Often_affect', 'Emotional_Impact', 'Chemotherapy', 'Symptom_Frequency_Most_of_time'})"
0.21666666666666667,"frozenset({'Travel_Impact', 'Health_Satisfaction', 'Coping_Strategy_Badly', 'Symptom_Household_Impact_Often_affect', 'Chemotherapy', 'Symptom_Frequency_Most_of_time'})"
0.21666666666666667,"frozenset({'Travel_Impact', 'Health_Satisfaction', 'Coping_Strategy_Badly', 'Symptom_Household_Impact_Often_affect', 'Emotional_Impact', 'Chemotherapy', 'Symptom_Frequency_Most_of_time'})"
0.22,"frozenset({'Travel_Impact', 'Support_From_Close', 'Symptom_Household_Impact_Often_affect', 'Emotional_Impact', 'Chemotherapy', 'Symptom_Frequency_Most_of_time'})"
0.21,"frozenset({'Travel_Impact', 'Support_From_Close', 'Coping_Strategy_Badly', 'Symptom_Household_Impact_Often_affect', 'Chemotherapy', 'Symptom_Frequency_Most_of_time'})"
0.21333333333333335,"frozenset({'Travel_Impact', 'Support_From_Close', 'Health_Satisfaction', 'Symptom_Household_Impact_Often_affect', 'Chemotherapy', 'Symptom_Frequency_Most_of_time'})"
0.21,"frozenset({'Travel_Impact', 'Support_From_Close', 'Coping_Strategy_Badly', 'Symptom_Household_Impact_Often_affect', 'Emotional_Impact', 'Chemotherapy', 'Symptom_Frequency_Most_of_time'})"
0.20333333333333334,"frozenset({'Travel_Impact', 'Support_From_Close', 'Health_Satisfaction', 'Coping_Strategy_Badly', 'Symptom_Household_Impact_Often_affect', 'Chemotherapy', 'Symptom_Frequency_Most_of_time'})"
0.20333333333333334,"frozenset({'Travel_Impact', 'Support_From_Close', 'Health_Satisfaction', 'Coping_Strategy_Badly', 'Symptom_Household_Impact_Often_affect', 'Emotional_Impact', 'Chemotherapy', 'Symptom_Frequency_Most_of_time'})"
0.21333333333333335,"frozenset({'Travel_Impact', 'Support_From_Close', 'Health_Satisfaction', 'Symptom_Household_Impact_Often_affect', 'Emotional_Impact', 'Chemotherapy', 'Symptom_Frequency_Most_of_time'})"
0.22666666666666666,"frozenset({'Travel_Impact', 'Health_Satisfaction', 'Symptom_Household_Impact_Often_affect', 'Emotional_Impact', 'Chemotherapy', 'Symptom_Frequency_Most_of_time'})"
0.24333333333333335,"frozenset({'Health_Satisfaction', 'Symptom_Household_Impact_Often_affect', 'Emotional_Impact', 'Chemotherapy', 'Symptom_Frequency_Most_of_time'})"
0.2733333333333333,"frozenset({'Symptom_Household_Impact_Often_affect', 'Chemotherapy', 'Health_Satisfaction', 'Emotional_Impact'})"
0.24666666666666667,"frozenset({'Work_Readiness_Dissatisfied', 'Symptom_Household_Impact_Often_affect', 'Chemotherapy', 'Health_Satisfaction'})"
0.24666666666666667,"frozenset({'Symptom_Household_Impact_Often_affect', 'Chemotherapy', 'Work_Readiness_Dissatisfied', 'Emotional_Impact'})"
0.24,"frozenset({'Symptom_Household_Impact_Often_affect', 'Chemotherapy', 'Coping_Strategy_Badly', 'Work_Readiness_Dissatisfied'})"
0.22333333333333333,"frozenset({'Chemotherapy', 'Symptom_Household_Impact_Often_affect', 'Travel_Impact', 'Work_Readiness_Dissatisfied'})"
0.22,"frozenset({'Work_Readiness_Dissatisfied', 'Symptom_Household_Impact_Often_affect', 'Chemotherapy', 'Symptom_Frequency_Most_of_time'})"
0.22666666666666666,"frozenset({'Symptom_Household_Impact_Often_affect', 'Chemotherapy', 'Support_From_Close', 'Work_Readiness_Dissatisfied'})"
0.24666666666666667,"frozenset({'Health_Satisfaction', 'Work_Readiness_Dissatisfied', 'Symptom_Household_Impact_Often_affect', 'Emotional_Impact', 'Chemotherapy'})"
0.24,"frozenset({'Coping_Strategy_Badly', 'Work_Readiness_Dissatisfied', 'Symptom_Household_Impact_Often_affect', 'Emotional_Impact', 'Chemotherapy'})"
0.24,"frozenset({'Health_Satisfaction', 'Coping_Strategy_Badly', 'Work_Readiness_Dissatisfied', 'Symptom_Household_Impact_Often_affect', 'Chemotherapy'})"
0.24,"frozenset({'Health_Satisfaction', 'Coping_Strategy_Badly', 'Work_Readiness_Dissatisfied', 'Symptom_Household_Impact_Often_affect', 'Emotional_Impact', 'Chemotherapy'})"
0.22333333333333333,"frozenset({'Travel_Impact', 'Coping_Strategy_Badly', 'Work_Readiness_Dissatisfied', 'Symptom_Household_Impact_Often_affect', 'Chemotherapy'})"
0.22333333333333333,"frozenset({'Travel_Impact', 'Work_Readiness_Dissatisfied', 'Symptom_Household_Impact_Often_affect', 'Emotional_Impact', 'Chemotherapy'})"
0.22333333333333333,"frozenset({'Travel_Impact', 'Health_Satisfaction', 'Work_Readiness_Dissatisfied', 'Symptom_Household_Impact_Often_affect', 'Chemotherapy'})"
0.20333333333333334,"frozenset({'Travel_Impact', 'Support_From_Close', 'Work_Readiness_Dissatisfied', 'Symptom_Household_Impact_Often_affect', 'Chemotherapy'})"
0.22333333333333333,"frozenset({'Travel_Impact', 'Coping_Strategy_Badly', 'Work_Readiness_Dissatisfied', 'Symptom_Household_Impact_Often_affect', 'Emotional_Impact', 'Chemotherapy'})"
0.22333333333333333,"frozenset({'Travel_Impact', 'Health_Satisfaction', 'Coping_Strategy_Badly', 'Work_Readiness_Dissatisfied', 'Symptom_Household_Impact_Often_affect', 'Chemotherapy'})"
0.20333333333333334,"frozenset({'Travel_Impact', 'Support_From_Close', 'Coping_Strategy_Badly', 'Work_Readiness_Dissatisfied', 'Symptom_Household_Impact_Often_affect', 'Chemotherapy'})"
0.22333333333333333,"frozenset({'Travel_Impact', 'Health_Satisfaction', 'Work_Readiness_Dissatisfied', 'Symptom_Household_Impact_Often_affect', 'Emotional_Impact', 'Chemotherapy'})"
0.20333333333333334,"frozenset({'Travel_Impact', 'Support_From_Close', 'Work_Readiness_Dissatisfied', 'Symptom_Household_Impact_Often_affect', 'Emotional_Impact', 'Chemotherapy'})"
0.20333333333333334,"frozenset({'Travel_Impact', 'Health_Satisfaction', 'Support_From_Close', 'Work_Readiness_Dissatisfied', 'Symptom_Household_Impact_Often_affect', 'Chemotherapy'})"
0.22333333333333333,"frozenset({'Travel_Impact', 'Health_Satisfaction', 'Coping_Strategy_Badly', 'Work_Readiness_Dissatisfied', 'Symptom_Household_Impact_Often_affect', 'Emotional_Impact', 'Chemotherapy'})"
0.20333333333333334,"frozenset({'Travel_Impact', 'Support_From_Close', 'Coping_Strategy_Badly', 'Work_Readiness_Dissatisfied', 'Symptom_Household_Impact_Often_affect', 'Emotional_Impact', 'Chemotherapy'})"
0.20333333333333334,"frozenset({'Travel_Impact', 'Health_Satisfaction', 'Support_From_Close', 'Coping_Strategy_Badly', 'Work_Readiness_Dissatisfied', 'Symptom_Household_Impact_Often_affect', 'Chemotherapy'})"
0.20333333333333334,"frozenset({'Travel_Impact', 'Health_Satisfaction', 'Support_From_Close', 'Work_Readiness_Dissatisfied', 'Symptom_Household_Impact_Often_affect', 'Emotional_Impact', 'Chemotherapy'})"
0.20333333333333334,"frozenset({'Travel_Impact', 'Health_Satisfaction', 'Support_From_Close', 'Coping_Strategy_Badly', 'Work_Readiness_Dissatisfied', 'Symptom_Household_Impact_Often_affect', 'Emotional_Impact', 'Chemotherapy'})"
0.22,"frozenset({'Coping_Strategy_Badly', 'Work_Readiness_Dissatisfied', 'Symptom_Household_Impact_Often_affect', 'Chemotherapy', 'Symptom_Frequency_Most_of_time'})"
0.22,"frozenset({'Work_Readiness_Dissatisfied', 'Symptom_Household_Impact_Often_affect', 'Emotional_Impact', 'Chemotherapy', 'Symptom_Frequency_Most_of_time'})"
0.22,"frozenset({'Health_Satisfaction', 'Work_Readiness_Dissatisfied', 'Symptom_Household_Impact_Often_affect', 'Chemotherapy', 'Symptom_Frequency_Most_of_time'})"
0.20333333333333334,"frozenset({'Travel_Impact', 'Work_Readiness_Dissatisfied', 'Symptom_Household_Impact_Often_affect', 'Chemotherapy', 'Symptom_Frequency_Most_of_time'})"
0.20666666666666667,"frozenset({'Support_From_Close', 'Work_Readiness_Dissatisfied', 'Symptom_Household_Impact_Often_affect', 'Chemotherapy', 'Symptom_Frequency_Most_of_time'})"
0.22,"frozenset({'Coping_Strategy_Badly', 'Work_Readiness_Dissatisfied', 'Symptom_Household_Impact_Often_affect', 'Emotional_Impact', 'Chemotherapy', 'Symptom_Frequency_Most_of_time'})"
0.22,"frozenset({'Health_Satisfaction', 'Work_Readiness_Dissatisfied', 'Symptom_Household_Impact_Often_affect', 'Emotional_Impact', 'Chemotherapy', 'Symptom_Frequency_Most_of_time'})"
0.22,"frozenset({'Health_Satisfaction', 'Coping_Strategy_Badly', 'Work_Readiness_Dissatisfied', 'Symptom_Household_Impact_Often_affect', 'Chemotherapy', 'Symptom_Frequency_Most_of_time'})"
0.22,"frozenset({'Health_Satisfaction', 'Coping_Strategy_Badly', 'Work_Readiness_Dissatisfied', 'Symptom_Household_Impact_Often_affect', 'Emotional_Impact', 'Chemotherapy', 'Symptom_Frequency_Most_of_time'})"
0.20333333333333334,"frozenset({'Travel_Impact', 'Health_Satisfaction', 'Work_Readiness_Dissatisfied', 'Symptom_Household_Impact_Often_affect', 'Chemotherapy', 'Symptom_Frequency_Most_of_time'})"
0.20333333333333334,"frozenset({'Travel_Impact', 'Work_Readiness_Dissatisfied', 'Symptom_Household_Impact_Often_affect', 'Emotional_Impact', 'Chemotherapy', 'Symptom_Frequency_Most_of_time'})"
0.20333333333333334,"frozenset({'Travel_Impact', 'Coping_Strategy_Badly', 'Work_Readiness_Dissatisfied', 'Symptom_Household_Impact_Often_affect', 'Chemotherapy', 'Symptom_Frequency_Most_of_time'})"
0.20333333333333334,"frozenset({'Travel_Impact', 'Health_Satisfaction', 'Work_Readiness_Dissatisfied', 'Symptom_Household_Impact_Often_affect', 'Emotional_Impact', 'Chemotherapy', 'Symptom_Frequency_Most_of_time'})"
0.20333333333333334,"frozenset({'Travel_Impact', 'Health_Satisfaction', 'Coping_Strategy_Badly', 'Work_Readiness_Dissatisfied', 'Symptom_Household_Impact_Often_affect', 'Chemotherapy', 'Symptom_Frequency_Most_of_time'})"
0.20333333333333334,"frozenset({'Travel_Impact', 'Coping_Strategy_Badly', 'Work_Readiness_Dissatisfied', 'Symptom_Household_Impact_Often_affect', 'Emotional_Impact', 'Chemotherapy', 'Symptom_Frequency_Most_of_time'})"
0.20333333333333334,"frozenset({'Travel_Impact', 'Health_Satisfaction', 'Coping_Strategy_Badly', 'Work_Readiness_Dissatisfied', 'Symptom_Household_Impact_Often_affect', 'Emotional_Impact', 'Chemotherapy', 'Symptom_Frequency_Most_of_time'})"
0.20666666666666667,"frozenset({'Support_From_Close', 'Health_Satisfaction', 'Work_Readiness_Dissatisfied', 'Symptom_Household_Impact_Often_affect', 'Chemotherapy', 'Symptom_Frequency_Most_of_time'})"
0.20666666666666667,"frozenset({'Support_From_Close', 'Work_Readiness_Dissatisfied', 'Symptom_Household_Impact_Often_affect', 'Emotional_Impact', 'Chemotherapy', 'Symptom_Frequency_Most_of_time'})"
0.20666666666666667,"frozenset({'Support_From_Close', 'Coping_Strategy_Badly', 'Work_Readiness_Dissatisfied', 'Symptom_Household_Impact_Often_affect', 'Chemotherapy', 'Symptom_Frequency_Most_of_time'})"
0.20666666666666667,"frozenset({'Support_From_Close', 'Health_Satisfaction', 'Work_Readiness_Dissatisfied', 'Symptom_Household_Impact_Often_affect', 'Emotional_Impact', 'Chemotherapy', 'Symptom_Frequency_Most_of_time'})"
0.20666666666666667,"frozenset({'Support_From_Close', 'Health_Satisfaction', 'Coping_Strategy_Badly', 'Work_Readiness_Dissatisfied', 'Symptom_Household_Impact_Often_affect', 'Chemotherapy', 'Symptom_Frequency_Most_of_time'})"
0.20666666666666667,"frozenset({'Support_From_Close', 'Coping_Strategy_Badly', 'Work_Readiness_Dissatisfied', 'Symptom_Household_Impact_Often_affect', 'Emotional_Impact', 'Chemotherapy', 'Symptom_Frequency_Most_of_time'})"
0.20666666666666667,"frozenset({'Support_From_Close', 'Health_Satisfaction', 'Coping_Strategy_Badly', 'Work_Readiness_Dissatisfied', 'Symptom_Household_Impact_Often_affect', 'Emotional_Impact', 'Chemotherapy', 'Symptom_Frequency_Most_of_time'})"
0.22666666666666666,"frozenset({'Support_From_Close', 'Work_Readiness_Dissatisfied', 'Symptom_Household_Impact_Often_affect', 'Emotional_Impact', 'Chemotherapy'})"
0.22666666666666666,"frozenset({'Support_From_Close', 'Health_Satisfaction', 'Work_Readiness_Dissatisfied', 'Symptom_Household_Impact_Often_affect', 'Chemotherapy'})"
0.22,"frozenset({'Support_From_Close', 'Coping_Strategy_Badly', 'Work_Readiness_Dissatisfied', 'Symptom_Household_Impact_Often_affect', 'Chemotherapy'})"
0.22666666666666666,"frozenset({'Support_From_Close', 'Health_Satisfaction', 'Work_Readiness_Dissatisfied', 'Symptom_Household_Impact_Often_affect', 'Emotional_Impact', 'Chemotherapy'})"
0.22,"frozenset({'Support_From_Close', 'Coping_Strategy_Badly', 'Work_Readiness_Dissatisfied', 'Symptom_Household_Impact_Often_affect', 'Emotional_Impact', 'Chemotherapy'})"
0.22,"frozenset({'Support_From_Close', 'Health_Satisfaction', 'Coping_Strategy_Badly', 'Work_Readiness_Dissatisfied', 'Symptom_Household_Impact_Often_affect', 'Chemotherapy'})"
0.22,"frozenset({'Support_From_Close', 'Health_Satisfaction', 'Coping_Strategy_Badly', 'Work_Readiness_Dissatisfied', 'Symptom_Household_Impact_Often_affect', 'Emotional_Impact', 'Chemotherapy'})"
0.20666666666666667,"frozenset({'Support_Satisfaction_Satisfied', 'Symptom_Household_Impact_Often_affect', 'Chemotherapy', 'Support_From_Close'})"
0.20333333333333334,"frozenset({'Support_Satisfaction_Satisfied', 'Symptom_Household_Impact_Often_affect', 'Chemotherapy', 'Health_Satisfaction'})"
0.20333333333333334,"frozenset({'Support_Satisfaction_Satisfied', 'Symptom_Household_Impact_Often_affect', 'Chemotherapy', 'Emotional_Impact'})"
0.20333333333333334,"frozenset({'Support_Satisfaction_Satisfied', 'Support_From_Close', 'Health_Satisfaction', 'Symptom_Household_Impact_Often_affect', 'Chemotherapy'})"
0.20333333333333334,"frozenset({'Support_Satisfaction_Satisfied', 'Support_From_Close', 'Symptom_Household_Impact_Often_affect', 'Emotional_Impact', 'Chemotherapy'})"
0.20333333333333334,"frozenset({'Support_Satisfaction_Satisfied', 'Health_Satisfaction', 'Symptom_Household_Impact_Often_affect', 'Emotional_Impact', 'Chemotherapy'})"
0.20333333333333334,"frozenset({'Support_Satisfaction_Satisfied', 'Support_From_Close', 'Health_Satisfaction', 'Symptom_Household_Impact_Often_affect', 'Emotional_Impact', 'Chemotherapy'})"
0.27,"frozenset({'Symptom_Household_Impact_Often_affect', 'Smoked_Cigarettes', 'Emotional_Impact'})"
0.25666666666666665,"frozenset({'Symptom_Household_Impact_Often_affect', 'Smoked_Cigarettes', 'Support_From_Close'})"
0.25,"frozenset({'Symptom_Household_Impact_Often_affect', 'Travel_Impact', 'Smoked_Cigarettes'})"
0.25,"frozenset({'Smoked_Cigarettes', 'Coping_Strategy_Badly', 'Symptom_Household_Impact_Often_affect'})"
0.23,"frozenset({'Symptom_Household_Impact_Often_affect', 'Smoked_Cigarettes', 'Symptom_Frequency_Most_of_time'})"
0.21,"frozenset({'Symptom_Household_Impact_Often_affect', 'Chemotherapy', 'Smoked_Cigarettes'})"
0.2633333333333333,"frozenset({'Symptom_Household_Impact_Often_affect', 'Smoked_Cigarettes', 'Health_Satisfaction'})"
0.25,"frozenset({'Symptom_Household_Impact_Often_affect', 'Smoked_Cigarettes', 'Work_Readiness_Dissatisfied'})"
0.20333333333333334,"frozenset({'Support_Satisfaction_Satisfied', 'Symptom_Household_Impact_Often_affect', 'Smoked_Cigarettes'})"
0.25666666666666665,"frozenset({'Symptom_Household_Impact_Often_affect', 'Smoked_Cigarettes', 'Support_From_Close', 'Emotional_Impact'})"
0.25,"frozenset({'Smoked_Cigarettes', 'Support_From_Close', 'Health_Satisfaction', 'Symptom_Household_Impact_Often_affect'})"
0.25,"frozenset({'Support_From_Close', 'Health_Satisfaction', 'Smoked_Cigarettes', 'Symptom_Household_Impact_Often_affect', 'Emotional_Impact'})"
0.25,"frozenset({'Symptom_Household_Impact_Often_affect', 'Travel_Impact', 'Smoked_Cigarettes', 'Emotional_Impact'})"
0.23666666666666666,"frozenset({'Symptom_Household_Impact_Often_affect', 'Travel_Impact', 'Smoked_Cigarettes', 'Support_From_Close'})"
0.24333333333333335,"frozenset({'Symptom_Household_Impact_Often_affect', 'Travel_Impact', 'Smoked_Cigarettes', 'Health_Satisfaction'})"
0.23,"frozenset({'Symptom_Household_Impact_Often_affect', 'Travel_Impact', 'Smoked_Cigarettes', 'Work_Readiness_Dissatisfied'})"
0.23666666666666666,"frozenset({'Travel_Impact', 'Support_From_Close', 'Smoked_Cigarettes', 'Symptom_Household_Impact_Often_affect', 'Emotional_Impact'})"
0.23,"frozenset({'Travel_Impact', 'Support_From_Close', 'Health_Satisfaction', 'Smoked_Cigarettes', 'Symptom_Household_Impact_Often_affect'})"
0.23,"frozenset({'Travel_Impact', 'Support_From_Close', 'Health_Satisfaction', 'Smoked_Cigarettes', 'Symptom_Household_Impact_Often_affect', 'Emotional_Impact'})"
0.24333333333333335,"frozenset({'Travel_Impact', 'Health_Satisfaction', 'Smoked_Cigarettes', 'Symptom_Household_Impact_Often_affect', 'Emotional_Impact'})"
0.23,"frozenset({'Travel_Impact', 'Health_Satisfaction', 'Smoked_Cigarettes', 'Work_Readiness_Dissatisfied', 'Symptom_Household_Impact_Often_affect'})"
0.23,"frozenset({'Travel_Impact', 'Smoked_Cigarettes', 'Work_Readiness_Dissatisfied', 'Symptom_Household_Impact_Often_affect', 'Emotional_Impact'})"
0.22,"frozenset({'Travel_Impact', 'Support_From_Close', 'Smoked_Cigarettes', 'Work_Readiness_Dissatisfied', 'Symptom_Household_Impact_Often_affect'})"
